,title,artist,id,duration,popularity,features,timestamp,created_at
15,'Somewhere Only We Know','Keane',1SKPmfSYaPsETbRHaiA18G,237146,83,"{""danceability"": 0.448, ""energy"": 0.665, ""key"": 9, ""loudness"": -4.203, ""mode"": 1, ""speechiness"": 0.026, ""acousticness"": 0.06, ""instrumentalness"": 2.55e-05, ""liveness"": 0.0828, ""valence"": 0.304, ""tempo"": 172.004, ""type"": ""audio_features"", ""id"": ""1SKPmfSYaPsETbRHaiA18G"", ""uri"": ""spotify:track:1SKPmfSYaPsETbRHaiA18G"", ""track_href"": ""https://api.spotify.com/v1/tracks/1SKPmfSYaPsETbRHaiA18G"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1SKPmfSYaPsETbRHaiA18G"", ""duration_ms"": 237147, ""time_signature"": 4}",1663385988.281,1663418921.180945
14,'Missing Peace','JJ Heller',5fTJGZ6k0zokfh5KLfe0sm,238733,52,"{""danceability"": 0.572, ""energy"": 0.317, ""key"": 0, ""loudness"": -9.108, ""mode"": 1, ""speechiness"": 0.0241, ""acousticness"": 0.705, ""instrumentalness"": 0.00385, ""liveness"": 0.528, ""valence"": 0.38, ""tempo"": 78.009, ""type"": ""audio_features"", ""id"": ""5fTJGZ6k0zokfh5KLfe0sm"", ""uri"": ""spotify:track:5fTJGZ6k0zokfh5KLfe0sm"", ""track_href"": ""https://api.spotify.com/v1/tracks/5fTJGZ6k0zokfh5KLfe0sm"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5fTJGZ6k0zokfh5KLfe0sm"", ""duration_ms"": 238733, ""time_signature"": 4}",1663386226.849,1663418920.874118
13,'Lucky','Jason Mraz',0IktbUcnAGrvD03AWnz3Q8,189613,73,"{""danceability"": 0.625, ""energy"": 0.414, ""key"": 0, ""loudness"": -8.7, ""mode"": 1, ""speechiness"": 0.0369, ""acousticness"": 0.294, ""instrumentalness"": 0, ""liveness"": 0.151, ""valence"": 0.669, ""tempo"": 130.088, ""type"": ""audio_features"", ""id"": ""0IktbUcnAGrvD03AWnz3Q8"", ""uri"": ""spotify:track:0IktbUcnAGrvD03AWnz3Q8"", ""track_href"": ""https://api.spotify.com/v1/tracks/0IktbUcnAGrvD03AWnz3Q8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0IktbUcnAGrvD03AWnz3Q8"", ""duration_ms"": 189613, ""time_signature"": 4}",1663386417.761,1663418920.554409
12,'Could I Love You Any More (feat. Jason Mraz)','Reneé Dominique',6TbDpqKCksZNJjriFhPum8,189500,60,"{""danceability"": 0.288, ""energy"": 0.371, ""key"": 11, ""loudness"": -8.001, ""mode"": 1, ""speechiness"": 0.0386, ""acousticness"": 0.666, ""instrumentalness"": 0, ""liveness"": 0.129, ""valence"": 0.197, ""tempo"": 52.572, ""type"": ""audio_features"", ""id"": ""6TbDpqKCksZNJjriFhPum8"", ""uri"": ""spotify:track:6TbDpqKCksZNJjriFhPum8"", ""track_href"": ""https://api.spotify.com/v1/tracks/6TbDpqKCksZNJjriFhPum8"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/6TbDpqKCksZNJjriFhPum8"", ""duration_ms"": 189500, ""time_signature"": 4}",1663386607.623,1663418920.233113
11,'Break My Heart Again','FINNEAS',2is19a6HY7ZdWP654IMhEE,238012,64,"{""danceability"": 0.402, ""energy"": 0.151, ""key"": 4, ""loudness"": -14.227, ""mode"": 0, ""speechiness"": 0.0395, ""acousticness"": 0.907, ""instrumentalness"": 0, ""liveness"": 0.0941, ""valence"": 0.483, ""tempo"": 144.293, ""type"": ""audio_features"", ""id"": ""2is19a6HY7ZdWP654IMhEE"", ""uri"": ""spotify:track:2is19a6HY7ZdWP654IMhEE"", ""track_href"": ""https://api.spotify.com/v1/tracks/2is19a6HY7ZdWP654IMhEE"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/2is19a6HY7ZdWP654IMhEE"", ""duration_ms"": 238013, ""time_signature"": 4}",1663386846.159,1663418919.905119
10,'Older','Conor Matthews',0BCUve4b3KySD9Sk8CMZ2i,200823,63,"{""danceability"": 0.548, ""energy"": 0.654, ""key"": 4, ""loudness"": -4.599, ""mode"": 1, ""speechiness"": 0.0313, ""acousticness"": 0.113, ""instrumentalness"": 0, ""liveness"": 0.241, ""valence"": 0.317, ""tempo"": 85.023, ""type"": ""audio_features"", ""id"": ""0BCUve4b3KySD9Sk8CMZ2i"", ""uri"": ""spotify:track:0BCUve4b3KySD9Sk8CMZ2i"", ""track_href"": ""https://api.spotify.com/v1/tracks/0BCUve4b3KySD9Sk8CMZ2i"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0BCUve4b3KySD9Sk8CMZ2i"", ""duration_ms"": 200824, ""time_signature"": 4}",1663387046.951,1663418919.592526
9,'Homesick','Dua Lipa',5E5MqaS6eOsbaJibl3YeMZ,230480,66,"{""danceability"": 0.426, ""energy"": 0.224, ""key"": 6, ""loudness"": -8.683, ""mode"": 1, ""speechiness"": 0.0391, ""acousticness"": 0.948, ""instrumentalness"": 0, ""liveness"": 0.112, ""valence"": 0.399, ""tempo"": 85.728, ""type"": ""audio_features"", ""id"": ""5E5MqaS6eOsbaJibl3YeMZ"", ""uri"": ""spotify:track:5E5MqaS6eOsbaJibl3YeMZ"", ""track_href"": ""https://api.spotify.com/v1/tracks/5E5MqaS6eOsbaJibl3YeMZ"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5E5MqaS6eOsbaJibl3YeMZ"", ""duration_ms"": 230480, ""time_signature"": 5}",1663387278.602,1663418919.282987
8,'Surrender','Natalie Taylor',0ecC8p17cDNlxHXkuYqeR6,183103,74,"{""danceability"": 0.39, ""energy"": 0.448, ""key"": 5, ""loudness"": -8.57, ""mode"": 0, ""speechiness"": 0.0276, ""acousticness"": 0.8, ""instrumentalness"": 0.182, ""liveness"": 0.107, ""valence"": 0.077, ""tempo"": 144.89, ""type"": ""audio_features"", ""id"": ""0ecC8p17cDNlxHXkuYqeR6"", ""uri"": ""spotify:track:0ecC8p17cDNlxHXkuYqeR6"", ""track_href"": ""https://api.spotify.com/v1/tracks/0ecC8p17cDNlxHXkuYqeR6"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/0ecC8p17cDNlxHXkuYqeR6"", ""duration_ms"": 183103, ""time_signature"": 5}",1663387462.248,1663418918.975002
7,'No Matter What','Calum Scott',1LxlsAn1gECKoqLtOslshm,236525,52,"{""danceability"": 0.508, ""energy"": 0.29, ""key"": 10, ""loudness"": -7.846, ""mode"": 1, ""speechiness"": 0.0298, ""acousticness"": 0.901, ""instrumentalness"": 0, ""liveness"": 0.105, ""valence"": 0.287, ""tempo"": 135.114, ""type"": ""audio_features"", ""id"": ""1LxlsAn1gECKoqLtOslshm"", ""uri"": ""spotify:track:1LxlsAn1gECKoqLtOslshm"", ""track_href"": ""https://api.spotify.com/v1/tracks/1LxlsAn1gECKoqLtOslshm"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1LxlsAn1gECKoqLtOslshm"", ""duration_ms"": 236525, ""time_signature"": 4}",1663387698.778,1663418918.646471
6,'Breathe','James Arthur',5hrbuCjGxws7txUEr8XDgb,199066,55,"{""danceability"": 0.74, ""energy"": 0.452, ""key"": 5, ""loudness"": -8.828, ""mode"": 1, ""speechiness"": 0.0653, ""acousticness"": 0.672, ""instrumentalness"": 0, ""liveness"": 0.118, ""valence"": 0.637, ""tempo"": 115.063, ""type"": ""audio_features"", ""id"": ""5hrbuCjGxws7txUEr8XDgb"", ""uri"": ""spotify:track:5hrbuCjGxws7txUEr8XDgb"", ""track_href"": ""https://api.spotify.com/v1/tracks/5hrbuCjGxws7txUEr8XDgb"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5hrbuCjGxws7txUEr8XDgb"", ""duration_ms"": 199067, ""time_signature"": 4}",1663387898.202,1663418918.339582
5,'Take Me to Your Heart','Michael Learns To Rock',7rdtBpPpe4knfd7aD98h9X,240640,61,"{""danceability"": 0.65, ""energy"": 0.438, ""key"": 3, ""loudness"": -10.358, ""mode"": 0, ""speechiness"": 0.027, ""acousticness"": 0.236, ""instrumentalness"": 1.65e-06, ""liveness"": 0.0979, ""valence"": 0.393, ""tempo"": 122.009, ""type"": ""audio_features"", ""id"": ""7rdtBpPpe4knfd7aD98h9X"", ""uri"": ""spotify:track:7rdtBpPpe4knfd7aD98h9X"", ""track_href"": ""https://api.spotify.com/v1/tracks/7rdtBpPpe4knfd7aD98h9X"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7rdtBpPpe4knfd7aD98h9X"", ""duration_ms"": 240640, ""time_signature"": 4}",1663388139.867,1663418918.039164
4,'Julia','Lauv',4Gyo5XZzmZawnpqaRRedKu,218000,57,"{""danceability"": 0.458, ""energy"": 0.13, ""key"": 11, ""loudness"": -14.575, ""mode"": 1, ""speechiness"": 0.0805, ""acousticness"": 0.907, ""instrumentalness"": 0, ""liveness"": 0.164, ""valence"": 0.333, ""tempo"": 162.311, ""type"": ""audio_features"", ""id"": ""4Gyo5XZzmZawnpqaRRedKu"", ""uri"": ""spotify:track:4Gyo5XZzmZawnpqaRRedKu"", ""track_href"": ""https://api.spotify.com/v1/tracks/4Gyo5XZzmZawnpqaRRedKu"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4Gyo5XZzmZawnpqaRRedKu"", ""duration_ms"": 218000, ""time_signature"": 3}",1663388358.23,1663418917.715159
3,'Lost Stars','Adam Levine',1Duym1lVQurgKHHSqpOWhY,267786,63,"{""danceability"": 0.494, ""energy"": 0.582, ""key"": 0, ""loudness"": -4.769, ""mode"": 1, ""speechiness"": 0.0266, ""acousticness"": 0.102, ""instrumentalness"": 0, ""liveness"": 0.0797, ""valence"": 0.416, ""tempo"": 82.025, ""type"": ""audio_features"", ""id"": ""1Duym1lVQurgKHHSqpOWhY"", ""uri"": ""spotify:track:1Duym1lVQurgKHHSqpOWhY"", ""track_href"": ""https://api.spotify.com/v1/tracks/1Duym1lVQurgKHHSqpOWhY"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1Duym1lVQurgKHHSqpOWhY"", ""duration_ms"": 267787, ""time_signature"": 4}",1663388625.945,1663418917.408139
2,'Hello My Love','Westlife',4EtIza2cKMmR2XP7idebXG,214211,55,"{""danceability"": 0.679, ""energy"": 0.717, ""key"": 0, ""loudness"": -4.548, ""mode"": 1, ""speechiness"": 0.0384, ""acousticness"": 0.0971, ""instrumentalness"": 0, ""liveness"": 0.124, ""valence"": 0.255, ""tempo"": 121.96, ""type"": ""audio_features"", ""id"": ""4EtIza2cKMmR2XP7idebXG"", ""uri"": ""spotify:track:4EtIza2cKMmR2XP7idebXG"", ""track_href"": ""https://api.spotify.com/v1/tracks/4EtIza2cKMmR2XP7idebXG"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4EtIza2cKMmR2XP7idebXG"", ""duration_ms"": 214212, ""time_signature"": 4}",1663388841.355,1663418917.108141
1,'New Light','John Mayer',4T6FWA703h6H7zk1FoSARw,217426,76,"{""danceability"": 0.826, ""energy"": 0.694, ""key"": 7, ""loudness"": -7.862, ""mode"": 1, ""speechiness"": 0.0315, ""acousticness"": 0.316, ""instrumentalness"": 0.0285, ""liveness"": 0.074, ""valence"": 0.852, ""tempo"": 123.932, ""type"": ""audio_features"", ""id"": ""4T6FWA703h6H7zk1FoSARw"", ""uri"": ""spotify:track:4T6FWA703h6H7zk1FoSARw"", ""track_href"": ""https://api.spotify.com/v1/tracks/4T6FWA703h6H7zk1FoSARw"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/4T6FWA703h6H7zk1FoSARw"", ""duration_ms"": 217427, ""time_signature"": 4}",1663389058.565,1663418916.80463
0,'Empty Space','James Arthur',1uru26I2JKd2mQZt0MDCUe,214226,62,"{""danceability"": 0.404, ""energy"": 0.531, ""key"": 1, ""loudness"": -4.328, ""mode"": 1, ""speechiness"": 0.103, ""acousticness"": 0.215, ""instrumentalness"": 0, ""liveness"": 0.0521, ""valence"": 0.321, ""tempo"": 164.848, ""type"": ""audio_features"", ""id"": ""1uru26I2JKd2mQZt0MDCUe"", ""uri"": ""spotify:track:1uru26I2JKd2mQZt0MDCUe"", ""track_href"": ""https://api.spotify.com/v1/tracks/1uru26I2JKd2mQZt0MDCUe"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/1uru26I2JKd2mQZt0MDCUe"", ""duration_ms"": 214227, ""time_signature"": 4}",1663389273.356,1663418916.49163
1,'The One That Got Away - Acoustic','Katy Perry',5jx8tCxiO0uIbo2uNia23K,259040,67,"{""danceability"": 0.714, ""energy"": 0.434, ""key"": 4, ""loudness"": -11.542, ""mode"": 1, ""speechiness"": 0.0396, ""acousticness"": 0.697, ""instrumentalness"": 0, ""liveness"": 0.0919, ""valence"": 0.352, ""tempo"": 123.942, ""type"": ""audio_features"", ""id"": ""5jx8tCxiO0uIbo2uNia23K"", ""uri"": ""spotify:track:5jx8tCxiO0uIbo2uNia23K"", ""track_href"": ""https://api.spotify.com/v1/tracks/5jx8tCxiO0uIbo2uNia23K"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/5jx8tCxiO0uIbo2uNia23K"", ""duration_ms"": 259040, ""time_signature"": 4}",1663395105.316,1663424606.443345
0,'Kings & Queens','Ava Max',7a53HqqArd4b9NF4XAmlbI,162398,81,"{""danceability"": 0.637, ""energy"": 0.69, ""key"": 1, ""loudness"": -4.057, ""mode"": 0, ""speechiness"": 0.0405, ""acousticness"": 0.00786, ""instrumentalness"": 0, ""liveness"": 0.124, ""valence"": 0.457, ""tempo"": 129.857, ""type"": ""audio_features"", ""id"": ""7a53HqqArd4b9NF4XAmlbI"", ""uri"": ""spotify:track:7a53HqqArd4b9NF4XAmlbI"", ""track_href"": ""https://api.spotify.com/v1/tracks/7a53HqqArd4b9NF4XAmlbI"", ""analysis_url"": ""https://api.spotify.com/v1/audio-analysis/7a53HqqArd4b9NF4XAmlbI"", ""duration_ms"": 162399, ""time_signature"": 4}",1663395238.062,1663424606.11336
